W|langhe|nebbiolo doc la spinetta rivetti|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo no name borgogno|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo nativo premium line|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo marco porello|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo luigi bosca bosca|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo livia fontana|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo lerth 20182020 weingut emilio vada|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo le opere|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo laure|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo la cianciuna|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo la chiusa|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo la chiusa|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo la chiusa|??|r|nebbiolo|??|??|2018|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo josch dominik weigand|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo imma|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo il giopi|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo il favot poderi aldo conterno|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo i patriarchi|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo gambarin montaribaldi|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo franco boasso|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo franco boasso|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=863
W|langhe|doc nebbiolo francesco rinaldi figli|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo francesco clerico|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo fralu rabaja bruno rocca|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo fralu magnum rabaja bruno rocca|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo filari corti agricola brandini|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo disanfrancesco roberto voerzio|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo disanfrancesco roberto voerzio|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo dante rivetti cassetta in legno 2 btg|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo cua rusa 20202024 weingut emilio vada|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo clare jc vajra|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo ciabot della luna voerzio martini|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo ciabot della luna|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo castello di perno|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo bricco macchia rapalino|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo bricco lago cascina penna currado|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo bric del baio ca del baio|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo bric del baio magnum ca del baio astucciato|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo bric del baio ca del baio|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo biologico casa e di mirafiore|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo bel colle|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo baile|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo az principiano ferdinando|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo arcapla|??|r|nebbiolo|??|??|2018|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo arcapla|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo anfora|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo trediberri|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo pelissero|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo marengo|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo marengo|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=892
W|langhe|doc nebbiolo marengo|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=892
W|langhe|doc nebbiolo marengo|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=892
W|langhe|doc nebbiolo marengo|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=892
W|langhe|doc nebbiolo gd vajra|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo enzo boglietti|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo elio altare|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo elio altare|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=899
W|langhe|doc nebbiolo elio altare|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=899
W|langhe|doc nebbiolo elio altare|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=899
W|langhe|doc nebbiolo elio altare|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=899
W|langhe|doc nebbiolo ca neuva|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo alessandro rivetto|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo sylla sebaste|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo sottimano|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo scarzello|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo rusel|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo rabino luigi|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo produttori del barbaresco|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo oddero|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo massolino|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo la trava|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo la spinetta|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo la spinetta|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=916
W|langhe|doc nebbiolo francesco clerico|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo f borgogno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=920
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=920
W|langhe|doc nebbiolo scarzello|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo principiano ferdinando|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo pio cesare|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo oddero|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo massolino|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo giovanni rosso|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo fabio oberto|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo coppo|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo cascina roccalini|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=932
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=932
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=932
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=932
W|langhe|doc nebbiolo oddero|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo magnum giovanni rosso|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo francesco versio|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo francesco rosso|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo francesco clerico|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo ettore germano|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=943
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=943
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=943
W|langhe|doc nebbiolo viglione|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo pio cesare|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo oddero|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo mauro marengo|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo francesco versio|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo doc|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|2019|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo pio cesare|??|r|nebbiolo|??|??|2017|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=956
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=956
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=956
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=956
W|langhe|doc nebbiolo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=956
W|langhe|doc nascetta leonina|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta la regina braida|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta elise casavecchia|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta elise casavecchia|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco|=964
W|langhe|doc nascetta del comune di novello arnaldo rivera|??|r|??|??|??|2021|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta del comune di novello|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta conna degustazione|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta conna|??|r|??|??|??|2025|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta conna marco capra|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta conna|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta conna marco capra|??|r|??|??|??|2023|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta conna marco capra|??|r|??|??|??|2022|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta casa baricalino|??|r|??|??|??|2021|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta casa baricalino|??|r|??|??|??|2020|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta casa baricalino|??|r|??|??|??|2019|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta biologico casa e di mirafiore|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta albori alessandro rivetto|??|r|??|??|??|2023|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta fratelli serio battista borgogno|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta fabio oberto|??|r|??|??|??|2022|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta cascina ghercina|??|r|??|??|??|2022|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta mauro marengo|??|r|??|??|??|2020|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta mauro marengo|??|r|??|??|??|2020|13.5|??|medio|carnes vermelhas; massas; queijos|seco|=982
W|langhe|doc nascetta hvidvin fra mauro marengo|??|r|??|??|??|2020|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta|??|r|??|??|??|2020|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc nascetta|??|r|??|??|??|2019|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc monsordo rosso magnum ceretto|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc monsordo rosso magnum ceretto|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco|=987
W|langhe|doc monsordo rosso ceretto|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc monsordo rosso ceretto|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco|=989
W|langhe|doc merlot agricola barberis piemonte|it|r|merlot|piemonte|??|2019|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc la lepre fontanafredda|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc la lepre fontanafredda|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco|=992
W|langhe|doc la lepre fontanafredda|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco|=992
W|langhe|doc il nebbio pio cesare|??|r|??|??|??|2024|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc hvidvin piemonte ko|it|r|??|piemonte|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc grillorosso|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco
W|langhe|doc grillorosso|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; massas; queijos|seco|=997
W|langhe|doc grign cavallotto|es|s|??|cava|??|2024|12|??|leve|aperitivos; frutos do mar; canapes|seco
W|langhe|doc freisa vughima rapalino|??|r|??|??|??|2019|13.5|??|medio|carnes vermelhas; massas; queijos|seco
