W|langlois|cremant de loire vintage|fr|s|??|loire|??|2020|12|??|leve|aperitivos; frutos do mar; canapes|seco
W|langhe|nebbiolo doc grappolo intero ebbio magnum fontanafredda astuccio|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=849
W|langhe|nebbiolo doc giovanni rosso|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc giovanni rosso|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=855
W|langhe|nebbiolo doc giblin ca viola|??|r|nebbiolo|??|??|2018|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc gianfranco alessandria|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc giacomo fenocchio|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc giacomo fenocchio|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=859
W|langhe|nebbiolo doc gheddo 6 bottiglie|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc gheddo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc gavarini elio grasso|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc gambarin montaribaldi|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc gambarin 0|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc funsu cascina ca rossa|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc funsu cascina ca rossa|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=866
W|langhe|nebbiolo doc funsu cascina ca rossa|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=866
W|langhe|nebbiolo doc funsu cascina ca rossa|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=866
W|langhe|nebbiolo doc funsu cascina ca rossa|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=866
W|langhe|nebbiolo doc fratelli ferrero|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc fralu bruno rocca|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc fralu bruno rocca|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=872
W|langhe|nebbiolo doc fralu bruno rocca|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=872
W|langhe|nebbiolo doc fralu bruno rocca|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=872
W|langhe|nebbiolo doc fralu bruno rocca|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=872
W|langhe|nebbiolo doc fralu bruno rocca|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc fralu bruno rocca|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=877
W|langhe|nebbiolo doc fralu bruno rocca|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=877
W|langhe|nebbiolo doc frales silvano bolmida|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc fortemasso italie|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc fortemasso italie|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=881
W|langhe|nebbiolo doc fortemasso|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc foravia morra gabriele|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc foravia morra gabriele|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=884
W|langhe|nebbiolo doc foravia morra gabriele|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=884
W|langhe|nebbiolo doc foravia morra gabriele|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=884
W|langhe|nebbiolo doc foravia morra gabriele|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=884
W|langhe|nebbiolo doc fletcher|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc firagnetti bovio|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc firagnetti bovio|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=890
W|langhe|nebbiolo doc firagnetti|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc filari corti agricola brandini|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc ebbio fontanafredda|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc ebbio fontanafredda|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=894
W|langhe|nebbiolo doc ebbio fontanafredda|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=894
W|langhe|nebbiolo doc ebbio 0 fontanafredda|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc disanfrancesco roberto voerzio|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc da batie gianni gagliardo piedmont italy|it|r|nebbiolo|piedmont|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc crota rossa la bioca|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc crota rossa la bioca|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=900
W|langhe|nebbiolo doc crota rossa la bioca|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=900
W|langhe|nebbiolo doc crissante alessandria|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc crissante alessandria|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=903
W|langhe|nebbiolo doc cordero di montezemolo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc clare jc gd vajra|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc clare jc gd vajra|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=906
W|langhe|nebbiolo doc clare jc gd vajra|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=906
W|langhe|nebbiolo doc cascina sciulun franco conterno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc cascina sciulun|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc cascina chicco|??|r|nebbiolo|??|??|2020|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc casa baricalino|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc capitolo 06 stefano occhetti|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc capismee domenico clerico|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc capismee domenico clerico|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=914
W|langhe|nebbiolo doc capismee domenico clerico|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=914
W|langhe|nebbiolo doc capismee domenico clerico|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=914
W|langhe|nebbiolo doc ca veja mauro bussi|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc ca del baio|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc ca del baio|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=919
W|langhe|nebbiolo doc ca bianca|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc ca bianca|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=921
W|langhe|nebbiolo doc bricdelbaio ca del bajo|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bricdelbaio ca del baio|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bric du nota|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bric du nota scarpa|??|r|nebbiolo|??|??|2019|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bric cenciurio|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bric amel marchesi di barolo|it|r|nebbiolo|marche|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bric amel marchesi di barolo|it|r|nebbiolo|marche|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=928
W|langhe|nebbiolo doc bric amel marchesi di barolo|it|r|nebbiolo|marche|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=928
W|langhe|nebbiolo doc bric amel marchesi di barolo|it|r|nebbiolo|marche|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=928
W|langhe|nebbiolo doc brezza|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc brezza|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=932
W|langhe|nebbiolo doc botti pecchenino|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc botti pecchenino|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=934
W|langhe|nebbiolo doc botti pecchenino|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=934
W|langhe|nebbiolo doc biologico|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bio risa radici e filari|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bio ginestrino conterno fantino|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bio cosi azienda agricola camparo|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bio cavallotto bricco boschis|es|s|nebbiolo|cava|??|NV|12|??|leve|aperitivos; frutos do mar; canapes|seco
W|langhe|nebbiolo doc bio bruno franco|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bio|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bel colle|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bartome borgogno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc bartome borgogno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=945
W|langhe|nebbiolo doc bartome borgogno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=945
W|langhe|nebbiolo doc bartome borgogno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=945
W|langhe|nebbiolo doc bartome borgogno|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc baluma diego conterno|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc baluma diego conterno|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc baluma diego conterno|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=951
W|langhe|nebbiolo doc baluma diego conterno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc baluma diego conterno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=953
W|langhe|nebbiolo doc baluma diego conterno|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=953
W|langhe|nebbiolo doc bajaj|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc arcapla costa di bussia tenuta arnulfo|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc arbute|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc angelo mauro veglio|??|r|nebbiolo|??|??|2022|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc angelin angelo negro|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc angelin angelo negro|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc alberto ballarin|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc aiman piazzo comm armando|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc aiman cantina piazzo comm armando|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc affinato in anfora monchiero|??|r|nebbiolo|??|??|2023|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc 3 utin ciabot berton|??|r|nebbiolo|??|??|2021|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc vajra|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc trediberri|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc trediberri|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=968
W|langhe|nebbiolo doc trediberri|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=968
W|langhe|nebbiolo doc trediberri|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=968
W|langhe|nebbiolo doc trediberri|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=968
W|langhe|nebbiolo doc sottimano|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc sottimano|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=973
W|langhe|nebbiolo doc sottimano|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=973
W|langhe|nebbiolo doc sottimano|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=973
W|langhe|nebbiolo doc sottimano|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=973
W|langhe|nebbiolo doc produttori del barbaresco|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc produttori del barbaresco|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=978
W|langhe|nebbiolo doc produttori del barbaresco|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=978
W|langhe|nebbiolo doc produttori del barbaresco|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=978
W|langhe|nebbiolo doc produttori del barbaresco|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=978
W|langhe|nebbiolo doc principiano ferdinando|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc principiano ferdinando|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=983
W|langhe|nebbiolo doc principiano ferdinando|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=983
W|langhe|nebbiolo doc principiano ferdinando|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=983
W|langhe|nebbiolo doc principiano ferdinando|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=983
W|langhe|nebbiolo doc poderi luigi einaudi|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc poderi luigi einaudi|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=988
W|langhe|nebbiolo doc poderi luigi einaudi|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=988
W|langhe|nebbiolo doc poderi luigi einaudi|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=988
W|langhe|nebbiolo doc poderi luigi einaudi|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=988
W|langhe|nebbiolo doc pira luigi|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc pira|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc pira|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=994
W|langhe|nebbiolo doc pira|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=994
W|langhe|nebbiolo doc pira|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco|=994
W|langhe|nebbiolo doc piero benevelli|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc olek bondonio|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
W|langhe|nebbiolo doc la vedetta wines|??|r|nebbiolo|??|??|2024|13.5|??|encorpado|carnes vermelhas; massas; queijos|seco
